trade_id,symbol,timestamp,entry_score,entry_price,pnl_usd,pnl_pct,hold_minutes,source
XLP_2026-02-19T17:04:00+00:00,XLP,2026-02-19T17:04:00+00:00,2.345,87.665,-10.84,-0.1084,5,simulation
XLP_2026-02-19T17:05:00+00:00,XLP,2026-02-19T17:05:00+00:00,2.345,87.6151,1.7,0.017,5,simulation
XLP_2026-02-19T17:06:00+00:00,XLP,2026-02-19T17:06:00+00:00,2.345,87.6,0.0,0.0,5,simulation
XLP_2026-02-19T17:07:00+00:00,XLP,2026-02-19T17:07:00+00:00,2.345,87.585,9.7,0.097,5,simulation
XLP_2026-02-19T17:08:00+00:00,XLP,2026-02-19T17:08:00+00:00,2.345,87.555,11.42,0.1142,5,simulation
XLP_2026-02-19T17:09:00+00:00,XLP,2026-02-19T17:09:00+00:00,2.343,87.57,11.42,0.1142,5,simulation
XLP_2026-02-19T17:10:00+00:00,XLP,2026-02-19T17:10:00+00:00,2.343,87.63,9.13,0.0913,5,simulation
XLP_2026-02-19T17:11:00+00:00,XLP,2026-02-19T17:11:00+00:00,2.343,87.6,10.27,0.1027,5,simulation
XLP_2026-02-19T17:12:00+00:00,XLP,2026-02-19T17:12:00+00:00,2.343,87.67,7.41,0.0741,5,simulation
XLP_2026-02-19T17:13:00+00:00,XLP,2026-02-19T17:13:00+00:00,2.343,87.655,7.42,0.0742,5,simulation
XLP_2026-02-19T17:14:00+00:00,XLP,2026-02-19T17:14:00+00:00,2.343,87.67,5.7,0.057,5,simulation
XLP_2026-02-19T17:15:00+00:00,XLP,2026-02-19T17:15:00+00:00,2.343,87.71,8.55,0.0855,5,simulation
XLP_2026-02-19T17:16:00+00:00,XLP,2026-02-19T17:16:00+00:00,2.343,87.69,8.05,0.0805,5,simulation
XLP_2026-02-19T17:17:00+00:00,XLP,2026-02-19T17:17:00+00:00,2.343,87.735,3.99,0.0399,5,simulation
XLP_2026-02-19T17:18:00+00:00,XLP,2026-02-19T17:18:00+00:00,2.343,87.72,6.84,0.0684,5,simulation
XLP_2026-02-19T17:19:00+00:00,XLP,2026-02-19T17:19:00+00:00,2.343,87.72,9.12,0.0912,5,simulation
UNH_2026-02-19T14:25:00+00:00,UNH,2026-02-19T14:25:00+00:00,2.373,288.41,0.87,0.0087,6,simulation
UNH_2026-02-19T14:26:00+00:00,UNH,2026-02-19T14:26:00+00:00,2.373,288.47,9.83,0.0983,6,simulation
UNH_2026-02-19T14:28:00+00:00,UNH,2026-02-19T14:28:00+00:00,2.373,288.86,-2.08,-0.0208,5,simulation
UNH_2026-02-19T14:29:00+00:00,UNH,2026-02-19T14:29:00+00:00,2.373,290.0,-5.86,-0.0586,5,simulation
UNH_2026-02-19T14:30:00+00:00,UNH,2026-02-19T14:30:00+00:00,2.371,289.12,-1.04,-0.0104,5,simulation
UNH_2026-02-19T14:31:00+00:00,UNH,2026-02-19T14:31:00+00:00,2.371,288.435,20.63,0.2063,5,simulation
UNH_2026-02-19T14:32:00+00:00,UNH,2026-02-19T14:32:00+00:00,2.371,288.7535,12.35,0.1235,5,simulation
UNH_2026-02-19T14:33:00+00:00,UNH,2026-02-19T14:33:00+00:00,2.371,288.8,7.27,0.0727,5,simulation
UNH_2026-02-19T14:34:00+00:00,UNH,2026-02-19T14:34:00+00:00,2.371,289.83,-15.18,-0.1518,5,simulation
UNH_2026-02-19T14:35:00+00:00,UNH,2026-02-19T14:35:00+00:00,2.371,289.09,5.19,0.0519,5,simulation
UNH_2026-02-19T14:36:00+00:00,UNH,2026-02-19T14:36:00+00:00,2.371,289.03,4.5,0.045,5,simulation
UNH_2026-02-19T14:37:00+00:00,UNH,2026-02-19T14:37:00+00:00,2.371,289.11,7.61,0.0761,5,simulation
UNH_2026-02-19T14:38:00+00:00,UNH,2026-02-19T14:38:00+00:00,2.371,289.01,25.95,0.2595,5,simulation
UNH_2026-02-19T14:39:00+00:00,UNH,2026-02-19T14:39:00+00:00,2.371,289.39,21.77,0.2177,5,simulation
UNH_2026-02-19T14:40:00+00:00,UNH,2026-02-19T14:40:00+00:00,2.371,289.24,15.9,0.159,5,simulation
UNH_2026-02-19T14:41:00+00:00,UNH,2026-02-19T14:41:00+00:00,2.371,289.16,4.5,0.045,5,simulation
UNH_2026-02-19T14:42:00+00:00,UNH,2026-02-19T14:42:00+00:00,2.371,289.33,9.33,0.0933,5,simulation
UNH_2026-02-19T14:43:00+00:00,UNH,2026-02-19T14:43:00+00:00,2.37,289.76,-6.56,-0.0656,5,simulation
UNH_2026-02-19T14:44:00+00:00,UNH,2026-02-19T14:44:00+00:00,2.37,290.02,-24.48,-0.2448,5,simulation
UNH_2026-02-19T14:45:00+00:00,UNH,2026-02-19T14:45:00+00:00,2.37,289.7,-20.97,-0.2097,5,simulation
UNH_2026-02-19T14:46:00+00:00,UNH,2026-02-19T14:46:00+00:00,2.37,289.29,-26.1,-0.261,5,simulation
UNH_2026-02-19T14:47:00+00:00,UNH,2026-02-19T14:47:00+00:00,2.37,289.6,-25.9,-0.259,5,simulation
UNH_2026-02-19T14:48:00+00:00,UNH,2026-02-19T14:48:00+00:00,2.37,289.57,-25.9,-0.259,5,simulation
UNH_2026-02-19T14:49:00+00:00,UNH,2026-02-19T14:49:00+00:00,2.37,289.31,-24.71,-0.2471,5,simulation
UNH_2026-02-19T14:50:00+00:00,UNH,2026-02-19T14:50:00+00:00,2.37,289.0925,-4.06,-0.0406,5,simulation
UNH_2026-02-19T14:51:00+00:00,UNH,2026-02-19T14:51:00+00:00,2.37,288.535,16.06,0.1606,5,simulation
UNH_2026-02-19T14:52:00+00:00,UNH,2026-02-19T14:52:00+00:00,2.37,288.85,-13.5,-0.135,5,simulation
UNH_2026-02-19T14:53:00+00:00,UNH,2026-02-19T14:53:00+00:00,2.37,288.82,-7.27,-0.0727,5,simulation
UNH_2026-02-19T14:54:00+00:00,UNH,2026-02-19T14:54:00+00:00,2.37,288.595,-10.05,-0.1005,5,simulation
UNH_2026-02-19T14:55:00+00:00,UNH,2026-02-19T14:55:00+00:00,2.37,288.975,-11.94,-0.1194,5,simulation
UNH_2026-02-19T14:56:00+00:00,UNH,2026-02-19T14:56:00+00:00,2.37,288.9983,0.92,0.0092,5,simulation
UNH_2026-02-19T14:57:00+00:00,UNH,2026-02-19T14:57:00+00:00,2.37,288.46,15.57,0.1557,5,simulation
UNH_2026-02-19T14:58:00+00:00,UNH,2026-02-19T14:58:00+00:00,2.37,288.61,6.93,0.0693,5,simulation
UNH_2026-02-19T14:59:00+00:00,UNH,2026-02-19T14:59:00+00:00,2.37,288.305,2.08,0.0208,5,simulation
UNH_2026-02-19T15:00:00+00:00,UNH,2026-02-19T15:00:00+00:00,2.37,288.63,-24.95,-0.2495,5,simulation
UNH_2026-02-19T15:01:00+00:00,UNH,2026-02-19T15:01:00+00:00,2.37,289.025,-48.27,-0.4827,5,simulation
UNH_2026-02-19T15:02:00+00:00,UNH,2026-02-19T15:02:00+00:00,2.37,288.9091,-34.24,-0.3424,5,simulation
UNH_2026-02-19T15:03:00+00:00,UNH,2026-02-19T15:03:00+00:00,2.37,288.81,-39.47,-0.3947,5,simulation
UNH_2026-02-19T15:04:00+00:00,UNH,2026-02-19T15:04:00+00:00,2.37,288.365,-37.27,-0.3727,5,simulation
UNH_2026-02-19T15:05:00+00:00,UNH,2026-02-19T15:05:00+00:00,2.37,287.91,-8.68,-0.0868,5,simulation
UNH_2026-02-19T15:06:00+00:00,UNH,2026-02-19T15:06:00+00:00,2.368,287.63,11.61,0.1161,5,simulation
UNH_2026-02-19T15:07:00+00:00,UNH,2026-02-19T15:07:00+00:00,2.368,287.92,-5.9,-0.059,5,simulation
UNH_2026-02-19T15:08:00+00:00,UNH,2026-02-19T15:08:00+00:00,2.368,287.67,-5.21,-0.0521,5,simulation
UNH_2026-02-19T15:09:00+00:00,UNH,2026-02-19T15:09:00+00:00,2.368,287.2903,4.69,0.0469,5,simulation
UNH_2026-02-19T15:10:00+00:00,UNH,2026-02-19T15:10:00+00:00,2.368,287.66,-2.09,-0.0209,5,simulation
UNH_2026-02-19T15:11:00+00:00,UNH,2026-02-19T15:11:00+00:00,2.368,287.964,-25.66,-0.2566,5,simulation
UNH_2026-02-19T15:12:00+00:00,UNH,2026-02-19T15:12:00+00:00,2.368,287.75,-18.42,-0.1842,5,simulation
UNH_2026-02-19T15:13:00+00:00,UNH,2026-02-19T15:13:00+00:00,2.368,287.52,-5.39,-0.0539,5,simulation
UNH_2026-02-19T15:14:00+00:00,UNH,2026-02-19T15:14:00+00:00,2.368,287.425,-3.65,-0.0365,5,simulation
UNH_2026-02-19T15:15:00+00:00,UNH,2026-02-19T15:15:00+00:00,2.368,287.6,-10.17,-0.1017,5,simulation
UNH_2026-02-19T15:16:00+00:00,UNH,2026-02-19T15:16:00+00:00,2.368,287.225,6.01,0.0601,5,simulation
UNH_2026-02-19T15:17:00+00:00,UNH,2026-02-19T15:17:00+00:00,2.368,287.22,12.14,0.1214,5,simulation
UNH_2026-02-19T15:18:00+00:00,UNH,2026-02-19T15:18:00+00:00,2.368,287.365,3.65,0.0365,5,simulation
UNH_2026-02-19T15:19:00+00:00,UNH,2026-02-19T15:19:00+00:00,2.368,287.32,15.49,0.1549,5,simulation
UNH_2026-02-19T15:20:00+00:00,UNH,2026-02-19T15:20:00+00:00,2.368,287.3074,12.97,0.1297,5,simulation
UNH_2026-02-19T15:21:00+00:00,UNH,2026-02-19T15:21:00+00:00,2.368,287.3975,-4.78,-0.0478,5,simulation
UNH_2026-02-19T15:22:00+00:00,UNH,2026-02-19T15:22:00+00:00,2.368,287.5686,-22.55,-0.2255,5,simulation
UNH_2026-02-19T15:23:00+00:00,UNH,2026-02-19T15:23:00+00:00,2.368,287.47,-19.13,-0.1913,5,simulation
UNH_2026-02-19T15:24:00+00:00,UNH,2026-02-19T15:24:00+00:00,2.368,287.765,-28.47,-0.2847,5,simulation
UNH_2026-02-19T15:25:00+00:00,UNH,2026-02-19T15:25:00+00:00,2.368,287.68,-27.11,-0.2711,5,simulation
UNH_2026-02-19T15:26:00+00:00,UNH,2026-02-19T15:26:00+00:00,2.368,287.26,4.7,0.047,5,simulation
UNH_2026-02-19T15:27:00+00:00,UNH,2026-02-19T15:27:00+00:00,2.368,286.92,26.14,0.2614,5,simulation
UNH_2026-02-19T15:28:00+00:00,UNH,2026-02-19T15:28:00+00:00,2.368,286.92,24.57,0.2457,5,simulation
UNH_2026-02-19T15:29:00+00:00,UNH,2026-02-19T15:29:00+00:00,2.366,286.9456,40.06,0.4006,5,simulation
UNH_2026-02-19T15:30:00+00:00,UNH,2026-02-19T15:30:00+00:00,2.366,286.9,50.89,0.5089,5,simulation
UNH_2026-02-19T15:31:00+00:00,UNH,2026-02-19T15:31:00+00:00,2.366,287.3951,39.84,0.3984,5,simulation
UNH_2026-02-19T15:32:00+00:00,UNH,2026-02-19T15:32:00+00:00,2.366,287.67,26.98,0.2698,5,simulation
UNH_2026-02-19T15:33:00+00:00,UNH,2026-02-19T15:33:00+00:00,2.366,287.625,34.77,0.3477,5,simulation
UNH_2026-02-19T15:34:00+00:00,UNH,2026-02-19T15:34:00+00:00,2.366,288.0951,15.73,0.1573,5,simulation
UNH_2026-02-19T15:35:00+00:00,UNH,2026-02-19T15:35:00+00:00,2.366,288.36,4.51,0.0451,5,simulation
UNH_2026-02-19T15:36:00+00:00,UNH,2026-02-19T15:36:00+00:00,2.366,288.54,9.36,0.0936,5,simulation
UNH_2026-02-19T15:37:00+00:00,UNH,2026-02-19T15:37:00+00:00,2.366,288.446,14.01,0.1401,5,simulation
UNH_2026-02-19T15:38:00+00:00,UNH,2026-02-19T15:38:00+00:00,2.366,288.625,3.98,0.0398,5,simulation
UNH_2026-02-19T15:39:00+00:00,UNH,2026-02-19T15:39:00+00:00,2.366,288.5482,-3.06,-0.0306,5,simulation
UNH_2026-02-19T15:40:00+00:00,UNH,2026-02-19T15:40:00+00:00,2.366,288.49,-4.85,-0.0485,5,simulation
UNH_2026-02-19T15:41:00+00:00,UNH,2026-02-19T15:41:00+00:00,2.365,288.81,0.35,0.0035,5,simulation
UNH_2026-02-19T15:42:00+00:00,UNH,2026-02-19T15:42:00+00:00,2.365,288.85,2.08,0.0208,5,simulation
UNH_2026-02-19T15:43:00+00:00,UNH,2026-02-19T15:43:00+00:00,2.365,288.74,2.42,0.0242,5,simulation
UNH_2026-02-19T15:44:00+00:00,UNH,2026-02-19T15:44:00+00:00,2.365,288.46,5.55,0.0555,5,simulation
UNH_2026-02-19T15:45:00+00:00,UNH,2026-02-19T15:45:00+00:00,2.365,288.35,-1.39,-0.0139,5,simulation
UNH_2026-02-19T15:46:00+00:00,UNH,2026-02-19T15:46:00+00:00,2.365,288.82,-10.04,-0.1004,5,simulation
UNH_2026-02-19T15:47:00+00:00,UNH,2026-02-19T15:47:00+00:00,2.365,288.91,-14.53,-0.1453,5,simulation
UNH_2026-02-19T15:48:00+00:00,UNH,2026-02-19T15:48:00+00:00,2.365,288.81,-10.04,-0.1004,5,simulation
UNH_2026-02-19T15:49:00+00:00,UNH,2026-02-19T15:49:00+00:00,2.365,288.62,-2.25,-0.0225,5,simulation
UNH_2026-02-19T15:50:00+00:00,UNH,2026-02-19T15:50:00+00:00,2.365,288.31,17.52,0.1752,5,simulation
UNH_2026-02-19T15:51:00+00:00,UNH,2026-02-19T15:51:00+00:00,2.365,288.53,13.86,0.1386,5,simulation
UNH_2026-02-19T15:52:00+00:00,UNH,2026-02-19T15:52:00+00:00,2.365,288.4901,12.48,0.1248,5,simulation
UNH_2026-02-19T15:53:00+00:00,UNH,2026-02-19T15:53:00+00:00,2.363,288.52,13.0,0.13,5,simulation
UNH_2026-02-19T15:54:00+00:00,UNH,2026-02-19T15:54:00+00:00,2.363,288.555,13.52,0.1352,5,simulation
UNH_2026-02-19T15:55:00+00:00,UNH,2026-02-19T15:55:00+00:00,2.363,288.815,4.33,0.0433,5,simulation
UNH_2026-02-19T15:56:00+00:00,UNH,2026-02-19T15:56:00+00:00,2.363,288.93,-3.46,-0.0346,5,simulation
UNH_2026-02-19T15:57:00+00:00,UNH,2026-02-19T15:57:00+00:00,2.363,288.85,-1.04,-0.0104,5,simulation
UNH_2026-02-19T15:58:00+00:00,UNH,2026-02-19T15:58:00+00:00,2.363,288.895,-7.44,-0.0744,5,simulation
UNH_2026-02-19T15:59:00+00:00,UNH,2026-02-19T15:59:00+00:00,2.363,288.945,3.12,0.0312,5,simulation
UNH_2026-02-19T16:00:00+00:00,UNH,2026-02-19T16:00:00+00:00,2.363,288.94,-2.77,-0.0277,5,simulation
UNH_2026-02-19T16:01:00+00:00,UNH,2026-02-19T16:01:00+00:00,2.363,288.83,-0.52,-0.0052,5,simulation
UNH_2026-02-19T16:02:00+00:00,UNH,2026-02-19T16:02:00+00:00,2.363,288.82,3.12,0.0312,5,simulation
UNH_2026-02-19T16:03:00+00:00,UNH,2026-02-19T16:03:00+00:00,2.363,288.68,3.46,0.0346,5,simulation
UNH_2026-02-19T16:04:00+00:00,UNH,2026-02-19T16:04:00+00:00,2.363,289.0351,-8.83,-0.0883,5,simulation
UNH_2026-02-19T16:05:00+00:00,UNH,2026-02-19T16:05:00+00:00,2.363,288.86,-3.46,-0.0346,5,simulation
UNH_2026-02-19T16:06:00+00:00,UNH,2026-02-19T16:06:00+00:00,2.362,288.815,-2.08,-0.0208,5,simulation
UNH_2026-02-19T16:07:00+00:00,UNH,2026-02-19T16:07:00+00:00,2.362,288.91,-6.4,-0.064,5,simulation
UNH_2026-02-19T16:08:00+00:00,UNH,2026-02-19T16:08:00+00:00,2.362,288.78,-3.81,-0.0381,5,simulation
UNH_2026-02-19T16:09:00+00:00,UNH,2026-02-19T16:09:00+00:00,2.362,288.78,-8.66,-0.0866,5,simulation
UNH_2026-02-19T16:10:00+00:00,UNH,2026-02-19T16:10:00+00:00,2.362,288.76,-5.19,-0.0519,5,simulation
UNH_2026-02-19T16:11:00+00:00,UNH,2026-02-19T16:11:00+00:00,2.362,288.755,-9.18,-0.0918,5,simulation
UNH_2026-02-19T16:12:00+00:00,UNH,2026-02-19T16:12:00+00:00,2.362,288.725,-9.01,-0.0901,5,simulation
UNH_2026-02-19T16:13:00+00:00,UNH,2026-02-19T16:13:00+00:00,2.362,288.67,-10.39,-0.1039,5,simulation
UNH_2026-02-19T16:14:00+00:00,UNH,2026-02-19T16:14:00+00:00,2.362,288.53,-4.16,-0.0416,5,simulation
UNH_2026-02-19T16:15:00+00:00,UNH,2026-02-19T16:15:00+00:00,2.362,288.61,-14.9,-0.149,5,simulation
UNH_2026-02-19T16:16:00+00:00,UNH,2026-02-19T16:16:00+00:00,2.362,288.49,-7.8,-0.078,5,simulation
UNH_2026-02-19T16:17:00+00:00,UNH,2026-02-19T16:17:00+00:00,2.362,288.465,-9.53,-0.0953,5,simulation
UNH_2026-02-19T16:18:00+00:00,UNH,2026-02-19T16:18:00+00:00,2.362,288.37,-4.68,-0.0468,5,simulation
UNH_2026-02-19T16:19:00+00:00,UNH,2026-02-19T16:19:00+00:00,2.362,288.41,-1.74,-0.0174,5,simulation
UNH_2026-02-19T16:20:00+00:00,UNH,2026-02-19T16:20:00+00:00,2.362,288.18,-8.33,-0.0833,5,simulation
UNH_2026-02-19T16:21:00+00:00,UNH,2026-02-19T16:21:00+00:00,2.362,288.265,-11.97,-0.1197,5,simulation
UNH_2026-02-19T16:22:00+00:00,UNH,2026-02-19T16:22:00+00:00,2.362,288.19,-16.66,-0.1666,5,simulation
UNH_2026-02-19T16:23:00+00:00,UNH,2026-02-19T16:23:00+00:00,2.362,288.235,-26.89,-0.2689,5,simulation
UNH_2026-02-19T16:24:00+00:00,UNH,2026-02-19T16:24:00+00:00,2.36,288.3599,-33.98,-0.3398,5,simulation
UNH_2026-02-19T16:25:00+00:00,UNH,2026-02-19T16:25:00+00:00,2.36,287.94,-10.07,-0.1007,5,simulation
UNH_2026-02-19T16:26:00+00:00,UNH,2026-02-19T16:26:00+00:00,2.36,287.92,-2.08,-0.0208,5,simulation
